9.169158138667723446e-01,3.631406197528254109e-01,5.000713306641919598e-01,5.000013919462110712e-01,4.999918278891369305e-01,5.000033014391107589e-01,4.999850270081084291e-01
5.835445036402336916e-01,5.711248488334554896e-01,5.000035740006948393e-01,5.000010040758374741e-01,4.999928028474678321e-01,5.000032702104781901e-01,4.999836999167409091e-01
3.330771894145294620e-01,2.489033506113721428e-01,5.000722637294058304e-01,5.000066528351855277e-01,4.999900990860626782e-01,5.000033063128592747e-01,4.999827771450852665e-01
7.501794972062049149e-01,0.000000000000000000e+00,4.999925115647217422e-01,5.000032003833199123e-01,4.999941852256379327e-01,5.000044548950889345e-01,4.999741269913924313e-01
4.998598423976885474e-01,0.000000000000000000e+00,5.000014859700405712e-01,5.000012352158978990e-01,4.999912590108331334e-01,5.000033112913180311e-01,4.999836015900078201e-01
8.320957583401308866e-02,0.000000000000000000e+00,4.999980208946612770e-01,5.000031389163483997e-01,4.999937553529177903e-01,5.000044500051824548e-01,4.999832244836179829e-01
7.502476796000602244e-01,7.779097806261173753e-01,5.000711421016925673e-01,4.999955998454785333e-01,4.999924279514356140e-01,5.000035717815107805e-01,4.999838292615338409e-01
5.005297387961396005e-01,3.327271658277557997e-01,5.000712314476132292e-01,5.000033126060831057e-01,4.999912150888257134e-01,5.000034631097117765e-01,4.999833055817678451e-01
6.665883246221471214e-01,7.505042433905818600e-01,4.999985514977072776e-01,5.000027287236571416e-01,4.999940747962595133e-01,5.000032844817867694e-01,4.999751946041366413e-01
1.000000000000000000e+00,1.000000000000000000e+00,4.999995982539660044e-01,5.000050957565991272e-01,4.999941043204824687e-01,5.000039132576674650e-01,4.999851462976407368e-01
9.167515047633832959e-01,1.000000000000000000e+00,4.999874530712613563e-01,5.000055752850143254e-01,4.999939463860457733e-01,5.000033067344191728e-01,4.999741930326739858e-01
8.331834436778513542e-01,7.005445493631443643e-01,4.999965217007709128e-01,4.999956983136000788e-01,4.999923826890549372e-01,5.000045487642595932e-01,4.999877561035082629e-01
9.167515047633832959e-01,0.000000000000000000e+00,4.999952339485800867e-01,5.000009755685769219e-01,4.999941149580269251e-01,5.000046523145054156e-01,4.999873023256407589e-01
8.337683042359493868e-01,1.002344036180612685e-01,4.999993006217112734e-01,5.000032540618807309e-01,4.999923809131897046e-01,5.000045227908206380e-01,4.999877847317281687e-01
9.167825350799724271e-01,9.082393915469506862e-02,5.000020928103688922e-01,5.000034677237921166e-01,4.999938954369287369e-01,5.000034268399123905e-01,4.999850321044170265e-01
1.666904785646101672e-01,5.009740124439316933e-01,5.000689941736996547e-01,5.000009310519240024e-01,4.999939739129073968e-01,5.000046520889240842e-01,4.999873254119973631e-01
4.176103636409176922e-01,2.007359170559459838e-01,5.000038778522315486e-01,5.000071944462005646e-01,4.999918468184404441e-01,5.000060745377987725e-01,4.999863239306283069e-01
7.499229903421110732e-01,6.667541132843156637e-01,4.999923239978393830e-01,5.000019808235512953e-01,4.999937415478987179e-01,5.000033336855337351e-01,4.999743945889061347e-01
1.000000000000000000e+00,3.335403510096027757e-01,5.000001189282323732e-01,4.999986491986078696e-01,4.999806499768696955e-01,5.000042392689172388e-01,4.999777968077447343e-01
1.000000000000000000e+00,9.163502185926685195e-01,5.000712380150155179e-01,5.000018955910736640e-01,4.999911785596549696e-01,5.000033234923612069e-01,4.999833716254415972e-01
1.669300558758804731e-01,6.733662806586137575e-04,5.000046016315634612e-01,5.000031517272462978e-01,4.999896215356710583e-01,5.000044824708606006e-01,4.999842565798694460e-01
8.331626180694745587e-01,1.000000000000000000e+00,4.999912277592673537e-01,5.000058249506329489e-01,4.999810382362229744e-01,5.000033242577248682e-01,4.999862616703921181e-01
