1,2,3,4,5,6
32.942204,32.087814,31.670006,30.584414,20.120728,25.732313
32.942204,32.087814,31.670006,30.584414,20.120728,25.732313
32.945515,32.091599,31.673473,30.586304,20.122927,25.73546
32.945515,32.091599,31.673473,30.586304,20.122927,25.73546
32.945515,32.091599,31.673473,30.586304,20.122927,25.73546
32.949303,32.095543,31.676468,30.590086,20.123869,25.736404
32.949303,32.095543,31.676468,30.590086,20.123869,25.736404
32.949303,32.095543,31.676468,30.590086,20.123869,25.736404
32.949459,32.097908,31.679937,30.591978,20.123241,25.737978
32.949459,32.097908,31.679937,30.591978,20.123241,25.737978
32.949459,32.097908,31.679937,30.591978,20.123241,25.737978
33.212063,32.338528,31.965464,30.838322,20.124811,25.855383
33.212063,32.338528,31.965464,30.838322,20.124811,25.855383
33.213799,32.342155,31.966093,30.840528,20.125755,25.855698
33.213799,32.342155,31.966093,30.840528,20.125755,25.855698
33.213799,32.342155,31.966093,30.840528,20.125755,25.855698
33.216167,32.344994,31.968931,30.843208,20.125597,25.857115
33.216167,32.344994,31.968931,30.843208,20.125597,25.857115
33.216167,32.344994,31.968931,30.843208,20.125597,25.857115
33.21727,32.346413,31.970982,30.843681,20.126068,25.859947
33.21727,32.346413,31.970982,30.843681,20.126068,25.859947
33.21727,32.346413,31.970982,30.843681,20.126068,25.859947
33.21727,32.346413,31.970982,30.843681,20.126068,25.859947
33.220268,32.349407,31.973347,30.846676,20.126383,25.860577
33.220268,32.349407,31.973347,30.846676,20.126383,25.860577
33.220268,32.349407,31.973347,30.846676,20.126383,25.860577
33.222,32.351772,31.976341,30.847937,20.125126,25.862623
33.222,32.351772,31.976341,30.847937,20.125126,25.862623
33.222,32.351772,31.976341,30.847937,20.125126,25.862623
33.223896,32.354771,31.978077,30.848883,20.126854,25.864038
33.223896,32.354771,31.978077,30.848883,20.126854,25.864038
33.223896,32.354771,31.978077,30.848883,20.126854,25.864038
33.227364,32.358711,31.979969,30.850458,20.127325,25.865456
33.227364,32.358711,31.979969,30.850458,20.127325,25.865456
33.227364,32.358711,31.979969,30.850458,20.127325,25.865456
33.229099,32.361866,31.98328,30.851404,20.126854,25.866873
33.229099,32.361866,31.98328,30.851404,20.126854,25.866873
33.229099,32.361866,31.98328,30.851404,20.126854,25.866873
33.229099,32.361866,31.98328,30.851404,20.126854,25.866873
33.228783,32.365017,31.984226,30.85424,20.129211,25.867344
33.228783,32.365017,31.984226,30.85424,20.129211,25.867344
33.237457,32.379997,31.992739,30.858971,20.127954,25.868917
33.237457,32.379997,31.992739,30.858971,20.127954,25.868917
33.239193,32.383942,31.995893,30.860073,20.129683,25.868603
33.239193,32.383942,31.995893,30.860073,20.129683,25.868603
33.239193,32.383942,31.995893,30.860073,20.129683,25.868603
33.241558,32.387253,31.996367,30.859915,20.131725,25.867659
33.241558,32.387253,31.996367,30.859915,20.131725,25.867659
33.241558,32.387253,31.996367,30.859915,20.131725,25.867659
33.244873,32.389774,31.998573,30.860704,20.130781,25.867029
33.244873,32.389774,31.998573,30.860704,20.130781,25.867029
33.244873,32.389774,31.998573,30.860704,20.130781,25.867029
33.245975,32.391827,32.000622,30.864328,20.131882,25.86939
33.245975,32.391827,32.000622,30.864328,20.131882,25.86939
33.245975,32.391827,32.000622,30.864328,20.131882,25.86939
33.247395,32.394032,32.003777,30.86496,20.13361,25.869705
33.247395,32.394032,32.003777,30.86496,20.13361,25.869705
33.247395,32.394032,32.003777,30.86496,20.13361,25.869705
33.247395,32.394032,32.003777,30.86496,20.13361,25.869705
33.251339,32.399239,32.006458,30.86764,20.133924,25.871593
33.251339,32.399239,32.006458,30.86764,20.133924,25.871593
33.251339,32.399239,32.006458,30.86764,20.133924,25.871593
33.253391,32.402706,32.00819,30.868584,20.133768,25.871908
33.253391,32.402706,32.00819,30.868584,20.133768,25.871908
33.253391,32.402706,32.00819,30.868584,20.133768,25.871908
33.25544,32.404755,32.010555,30.870476,20.135025,25.872852
33.25544,32.404755,32.010555,30.870476,20.135025,25.872852
33.25544,32.404755,32.010555,30.870476,20.135025,25.872852
33.257648,32.407436,32.015129,30.872683,20.135181,25.872223
33.257648,32.407436,32.015129,30.872683,20.135181,25.872223
33.257648,32.407436,32.015129,30.872683,20.135181,25.872223
33.501507,32.655807,32.26741,31.098871,20.162676,25.965395
33.501507,32.655807,32.26741,31.098871,20.162676,25.965395
33.504978,32.660854,32.273247,31.100605,20.162834,25.966024
33.504978,32.660854,32.273247,31.100605,20.162834,25.966024
33.504978,32.660854,32.273247,31.100605,20.162834,25.966024
33.508446,32.666058,32.275928,31.104387,20.163933,25.968542
33.508446,32.666058,32.275928,31.104387,20.163933,25.968542
33.508446,32.666058,32.275928,31.104387,20.163933,25.968542
33.508446,32.666058,32.275928,31.104387,20.163933,25.968542
33.512234,32.672367,32.280659,31.106438,20.163776,25.970589
33.512234,32.672367,32.280659,31.106438,20.163776,25.970589
33.512234,32.672367,32.280659,31.106438,20.163776,25.970589
33.516808,32.67757,32.282864,31.108801,20.163933,25.974051
33.516808,32.67757,32.282864,31.108801,20.163933,25.974051
33.516808,32.67757,32.282864,31.108801,20.163933,25.974051
33.520435,32.684193,32.288383,31.110535,20.165819,25.974051
33.520435,32.684193,32.288383,31.110535,20.165819,25.974051
33.520435,32.684193,32.288383,31.110535,20.165819,25.974051
33.524696,32.68861,32.291851,31.113531,20.165976,25.976885
33.524696,32.68861,32.291851,31.113531,20.165976,25.976885
33.524696,32.68861,32.291851,31.113531,20.165976,25.976885
33.529427,32.694286,32.295006,31.11558,20.167389,25.9772
33.529427,32.694286,32.295006,31.11558,20.167389,25.9772
33.529427,32.694286,32.295006,31.11558,20.167389,25.9772
33.529427,32.694286,32.295006,31.11558,20.167389,25.9772
33.532425,32.699963,32.298004,31.118259,20.168018,25.978615
33.532425,32.699963,32.298004,31.118259,20.168018,25.978615
33.532425,32.699963,32.298004,31.118259,20.168018,25.978615
33.537472,32.707375,32.301628,31.118889,20.168646,25.981606
33.537472,32.707375,32.301628,31.118889,20.168646,25.981606
33.548988,32.726143,32.311562,31.126141,20.171474,25.983337
33.552773,32.730556,32.31456,31.128662,20.170532,25.983809
33.552773,32.730556,32.31456,31.128662,20.170532,25.983809
33.552773,32.730556,32.31456,31.128662,20.170532,25.983809
33.5564,32.736549,32.317554,31.130081,20.171946,25.983179
33.5564,32.736549,32.317554,31.130081,20.171946,25.983179
33.5564,32.736549,32.317554,31.130081,20.171946,25.983179
33.562397,32.742859,32.321655,31.131027,20.172575,25.984123
33.562397,32.742859,32.321655,31.131027,20.172575,25.984123
33.562397,32.742859,32.321655,31.131027,20.172575,25.984123
33.567917,32.749481,32.323704,31.134336,20.173046,25.985855
33.567917,32.749481,32.323704,31.134336,20.173046,25.985855
33.567917,32.749481,32.323704,31.134336,20.173046,25.985855
33.570282,32.756893,32.326859,31.136702,20.174774,25.986958
33.570282,32.756893,32.326859,31.136702,20.174774,25.986958
33.570282,32.756893,32.326859,31.136702,20.174774,25.986958
33.570282,32.756893,32.326859,31.136702,20.174774,25.986958
33.57407,32.761467,32.330486,31.13875,20.173517,25.989475
33.57407,32.761467,32.330486,31.13875,20.173517,25.989475
33.57407,32.761467,32.330486,31.13875,20.173517,25.989475
33.579117,32.766514,32.332691,31.140484,20.174931,25.990105
33.579117,32.766514,32.332691,31.140484,20.174931,25.990105
33.579117,32.766514,32.332691,31.140484,20.174931,25.990105
33.58527,32.772194,32.3349,31.143164,20.17556,25.992937
33.58527,32.772194,32.3349,31.143164,20.17556,25.992937
33.58527,32.772194,32.3349,31.143164,20.17556,25.992937
33.587635,32.777714,32.337582,31.145056,20.176661,25.994511
33.587635,32.777714,32.337582,31.145056,20.176661,25.994511
33.587635,32.777714,32.337582,31.145056,20.176661,25.994511
33.592365,32.782284,32.338528,31.147263,20.178545,25.995457
33.863224,33.039989,32.610706,31.359755,20.193472,26.136793
33.863224,33.039989,32.610706,31.359755,20.193472,26.136793
33.863224,33.039989,32.610706,31.359755,20.193472,26.136793
33.865433,33.04393,32.612125,31.361174,20.192842,26.139784
33.865433,33.04393,32.612125,31.361174,20.192842,26.139784
33.865433,33.04393,32.612125,31.361174,20.192842,26.139784
33.867802,33.045982,32.613701,31.36212,20.194099,26.14183
33.867802,33.045982,32.613701,31.36212,20.194099,26.14183
33.867802,33.045982,32.613701,31.36212,20.194099,26.14183
33.870483,33.050083,32.616383,31.362907,20.193314,26.144348
33.870483,33.050083,32.616383,31.362907,20.193314,26.144348
33.870483,33.050083,32.616383,31.362907,20.193314,26.144348
33.872532,33.052921,32.619221,31.364326,20.194729,26.147497
33.872532,33.052921,32.619221,31.364326,20.194729,26.147497
33.872532,33.052921,32.619221,31.364326,20.194729,26.147497
33.875057,33.054974,32.617485,31.367006,20.194099,26.148598
33.875057,33.054974,32.617485,31.367006,20.194099,26.148598
33.875057,33.054974,32.617485,31.367006,20.194099,26.148598
33.875057,33.054974,32.617485,31.367006,20.194099,26.148598
33.876793,33.058285,32.619221,31.368111,20.1952,26.150486
33.876793,33.058285,32.619221,31.368111,20.1952,26.150486
33.876793,33.058285,32.619221,31.368111,20.1952,26.150486
33.879631,33.060493,32.621902,31.370001,20.195513,26.152533
33.879631,33.060493,32.621902,31.370001,20.195513,26.152533
33.879631,33.060493,32.621902,31.370001,20.195513,26.152533
33.88121,33.064121,32.622215,31.371578,20.195671,26.153006
33.88121,33.064121,32.622215,31.371578,20.195671,26.153006
33.88121,33.064121,32.622215,31.371578,20.195671,26.153006
33.884365,33.065853,32.624268,31.371737,20.198027,26.154579
33.884365,33.065853,32.624268,31.371737,20.198027,26.154579
33.890518,33.077682,32.628052,31.375046,20.199598,26.156782
33.890518,33.077682,32.628052,31.375046,20.199598,26.156782
33.894306,33.078472,32.628052,31.374889,20.199757,26.157097
33.894306,33.078472,32.628052,31.374889,20.199757,26.157097
33.894306,33.078472,32.628052,31.374889,20.199757,26.157097
33.895565,33.080208,32.628525,31.376307,20.201485,26.157412
33.895565,33.080208,32.628525,31.376307,20.201485,26.157412
33.895565,33.080208,32.628525,31.376307,20.201485,26.157412
33.895565,33.080208,32.628525,31.376307,20.201485,26.157412
33.899197,33.083202,32.627735,31.375204,20.202112,26.158672
33.899197,33.083202,32.627735,31.375204,20.202112,26.158672
33.899197,33.083202,32.627735,31.375204,20.202112,26.158672
33.900143,33.085728,32.631363,31.376938,20.202583,26.158987
33.900143,33.085728,32.631363,31.376938,20.202583,26.158987
33.900143,33.085728,32.631363,31.376938,20.202583,26.158987
33.901878,33.088409,32.632626,31.377884,20.202271,26.160561
33.901878,33.088409,32.632626,31.377884,20.202271,26.160561
33.901878,33.088409,32.632626,31.377884,20.202271,26.160561
33.904243,33.088566,32.631992,31.378513,20.203527,26.162922
33.904243,33.088566,32.631992,31.378513,20.203527,26.162922
33.904243,33.088566,32.631992,31.378513,20.203527,26.162922
33.905506,33.091091,32.632942,31.376623,20.204784,26.165596
33.905506,33.091091,32.632942,31.376623,20.204784,26.165596
33.905506,33.091091,32.632942,31.376623,20.204784,26.165596
33.905506,33.091091,32.632942,31.376623,20.204784,26.165596
33.908028,33.093773,32.634518,31.378986,20.204155,26.165125
33.908028,33.093773,32.634518,31.378986,20.204155,26.165125
33.908028,33.093773,32.634518,31.378986,20.204155,26.165125
33.91087,33.096294,32.634834,31.379459,20.205256,26.168116
33.91087,33.096294,32.634834,31.379459,20.205256,26.168116
34.156509,33.33604,32.866028,31.591652,20.222067,26.282545
34.161087,33.338879,32.867607,31.592913,20.222223,26.283016
34.161087,33.338879,32.867607,31.592913,20.222223,26.283016
34.161087,33.338879,32.867607,31.592913,20.222223,26.283016
34.161087,33.338879,32.867607,31.592913,20.222223,26.283016
34.164085,33.340771,32.869816,31.596066,20.221281,26.284904
34.164085,33.340771,32.869816,31.596066,20.221281,26.284904
34.164085,33.340771,32.869816,31.596066,20.221281,26.284904
34.165661,33.343925,32.871708,31.598589,20.222694,26.285692
34.165661,33.343925,32.871708,31.598589,20.222694,26.285692
34.165661,33.343925,32.871708,31.598589,20.222694,26.285692
34.169132,33.345978,32.873756,31.600479,20.222538,26.286322
34.169132,33.345978,32.873756,31.600479,20.222538,26.286322
34.169132,33.345978,32.873756,31.600479,20.222538,26.286322
34.171974,33.348976,32.875175,31.602371,20.222694,26.287109
34.171974,33.348976,32.875175,31.602371,20.222694,26.287109
34.171974,33.348976,32.875175,31.602371,20.222694,26.287109
34.173393,33.351025,32.877857,31.605682,20.223639,26.288368
34.173393,33.351025,32.877857,31.605682,20.223639,26.288368
34.173393,33.351025,32.877857,31.605682,20.223639,26.288368
34.173393,33.351025,32.877857,31.605682,20.223639,26.288368
34.177494,33.352604,32.880066,31.606314,20.222538,26.288527
34.177494,33.352604,32.880066,31.606314,20.222538,26.288527
34.177494,33.352604,32.880066,31.606314,20.222538,26.288527
34.177967,33.354969,32.882275,31.610413,20.223324,26.288368
34.177967,33.354969,32.882275,31.610413,20.223324,26.288368
34.177967,33.354969,32.882275,31.610413,20.223324,26.288368
34.180336,33.358753,32.884796,31.611515,20.224422,26.291359
34.180336,33.358753,32.884796,31.611515,20.224422,26.291359
34.180336,33.358753,32.884796,31.611515,20.224422,26.291359
34.192009,33.37011,32.895046,31.620975,20.225208,26.289156
34.193428,33.372005,32.896626,31.624601,20.226624,26.289312
34.193428,33.372005,32.896626,31.624601,20.226624,26.289312
34.193428,33.372005,32.896626,31.624601,20.226624,26.289312
34.196743,33.376892,32.899464,31.625231,20.226152,26.287895
34.196743,33.376892,32.899464,31.625231,20.226152,26.287895
34.196743,33.376892,32.899464,31.625231,20.226152,26.287895
34.200844,33.377842,32.900566,31.6287,20.227095,26.286636
34.200844,33.377842,32.900566,31.6287,20.227095,26.286636
34.200844,33.377842,32.900566,31.6287,20.227095,26.286636
34.200844,33.377842,32.900566,31.6287,20.227095,26.286636
34.203526,33.379574,32.902145,31.630276,20.228666,26.286951
34.203526,33.379574,32.902145,31.630276,20.228666,26.286951
34.203526,33.379574,32.902145,31.630276,20.228666,26.286951
34.206207,33.382416,32.904667,31.631538,20.228508,26.287739
34.206207,33.382416,32.904667,31.631538,20.228508,26.287739
34.206207,33.382416,32.904667,31.631538,20.228508,26.287739
34.209206,33.386044,32.907036,31.635164,20.228823,26.28821
34.209206,33.386044,32.907036,31.635164,20.228823,26.28821
34.209206,33.386044,32.907036,31.635164,20.228823,26.28821
34.212837,33.387302,32.909084,31.635006,20.228979,26.28758
34.212837,33.387302,32.909084,31.635006,20.228979,26.28758
34.212837,33.387302,32.909084,31.635006,20.228979,26.28758
34.215359,33.390144,32.909401,31.638159,20.231022,26.286795
34.215359,33.390144,32.909401,31.638159,20.231022,26.286795
34.215359,33.390144,32.909401,31.638159,20.231022,26.286795
34.215359,33.390144,32.909401,31.638159,20.231022,26.286795
34.218357,33.39188,32.911449,31.641312,20.23118,26.288841
34.218357,33.39188,32.911449,31.641312,20.23118,26.288841
34.218357,33.39188,32.911449,31.641312,20.23118,26.288841
34.463074,33.620445,33.1679,31.886,20.236835,26.385801
34.463074,33.620445,33.1679,31.886,20.236835,26.385801
34.46497,33.622654,33.171215,31.889153,20.236364,26.386745
34.46497,33.622654,33.171215,31.889153,20.236364,26.386745
34.46497,33.622654,33.171215,31.889153,20.236364,26.386745
34.468281,33.626438,33.17342,31.891832,20.23605,26.389736
34.468281,33.626438,33.17342,31.891832,20.23605,26.389736
34.468281,33.626438,33.17342,31.891832,20.23605,26.389736
34.468281,33.626438,33.17342,31.891832,20.23605,26.389736
34.472698,33.630383,33.176891,31.895931,20.236835,26.392256
34.472698,33.630383,33.176891,31.895931,20.236835,26.392256
34.472698,33.630383,33.176891,31.895931,20.236835,26.392256
34.474434,33.632435,33.179729,31.899086,20.23715,26.395876
34.474434,33.632435,33.179729,31.899086,20.23715,26.395876
34.474434,33.632435,33.179729,31.899086,20.23715,26.395876
34.478855,33.636379,33.182411,31.900188,20.237936,26.398394
34.478855,33.636379,33.182411,31.900188,20.237936,26.398394
34.478855,33.636379,33.182411,31.900188,20.237936,26.398394
34.480274,33.638271,33.182884,31.903814,20.23715,26.400284
34.480274,33.638271,33.182884,31.903814,20.23715,26.400284
34.480274,33.638271,33.182884,31.903814,20.23715,26.400284
34.481853,33.642216,33.187458,31.905706,20.237465,26.402328
34.481853,33.642216,33.187458,31.905706,20.237465,26.402328
34.481853,33.642216,33.187458,31.905706,20.237465,26.402328
34.481853,33.642216,33.187458,31.905706,20.237465,26.402328
34.485325,33.644581,33.189037,31.908545,20.237936,26.402172
34.485325,33.644581,33.189037,31.908545,20.237936,26.402172
34.485325,33.644581,33.189037,31.908545,20.237936,26.402172
34.48848,33.647736,33.191402,31.911697,20.239193,26.406107
34.48848,33.647736,33.191402,31.911697,20.239193,26.406107
34.501102,33.665562,33.204021,31.920843,20.240606,26.407051
34.501102,33.665562,33.204021,31.920843,20.240606,26.407051
34.503784,33.668243,33.206387,31.925573,20.240606,26.407051
34.503784,33.668243,33.206387,31.925573,20.240606,26.407051
34.503784,33.668243,33.206387,31.925573,20.240606,26.407051
34.507572,33.672501,33.210014,31.9251,20.241077,26.406422
34.507572,33.672501,33.210014,31.9251,20.241077,26.406422
34.507572,33.672501,33.210014,31.9251,20.241077,26.406422
34.512306,33.677708,33.21254,31.927938,20.242334,26.407524
34.512306,33.677708,33.21254,31.927938,20.242334,26.407524
34.512306,33.677708,33.21254,31.927938,20.242334,26.407524
34.515461,33.680389,33.215061,31.930618,20.243435,26.407524
34.515461,33.680389,33.215061,31.930618,20.243435,26.407524
34.515461,33.680389,33.215061,31.930618,20.243435,26.407524
34.515461,33.680389,33.215061,31.930618,20.243435,26.407524
34.519249,33.683071,33.218216,31.934561,20.242334,26.408625
34.519249,33.683071,33.218216,31.934561,20.242334,26.408625
34.519249,33.683071,33.218216,31.934561,20.242334,26.408625
34.523033,33.68528,33.221527,31.93598,20.243906,26.409885
34.523033,33.68528,33.221527,31.93598,20.243906,26.409885
34.523033,33.68528,33.221527,31.93598,20.243906,26.409885
34.525875,33.689541,33.224525,31.938816,20.244848,26.409727
34.525875,33.689541,33.224525,31.938816,20.244848,26.409727
34.525875,33.689541,33.224525,31.938816,20.244848,26.409727
34.528713,33.693642,33.228153,31.942127,20.244221,26.411932
34.528713,33.693642,33.228153,31.942127,20.244221,26.411932
34.528713,33.693642,33.228153,31.942127,20.244221,26.411932
34.531399,33.69648,33.230991,31.944965,20.245163,26.413977
34.531399,33.69648,33.230991,31.944965,20.245163,26.413977
34.531399,33.69648,33.230991,31.944965,20.245163,26.413977
34.74947,33.896038,33.447086,32.14048,20.264017,26.495672
34.74947,33.896038,33.447086,32.14048,20.264017,26.495672
34.74947,33.896038,33.447086,32.14048,20.264017,26.495672
34.751678,33.897934,33.448822,32.143318,20.264959,26.497404
34.751678,33.897934,33.448822,32.143318,20.264959,26.497404
34.751678,33.897934,33.448822,32.143318,20.264959,26.497404
34.751678,33.897934,33.448822,32.143318,20.264959,26.497404
34.753258,33.901089,33.450558,32.144108,20.264803,26.497248
34.753258,33.901089,33.450558,32.144108,20.264803,26.497248
34.753258,33.901089,33.450558,32.144108,20.264803,26.497248
34.757202,33.905663,33.452133,32.147732,20.266531,26.499294
34.757202,33.905663,33.452133,32.147732,20.266531,26.499294
34.757202,33.905663,33.452133,32.147732,20.266531,26.499294
34.761303,33.908661,33.454342,32.150097,20.26606,26.500868
34.761303,33.908661,33.454342,32.150097,20.26606,26.500868
34.761303,33.908661,33.454342,32.150097,20.26606,26.500868
34.761776,33.912132,33.456867,32.150414,20.268888,26.502441
34.761776,33.912132,33.456867,32.150414,20.268888,26.502441
34.761776,33.912132,33.456867,32.150414,20.268888,26.502441
34.764935,33.916706,33.45797,32.153095,20.269045,26.504015
34.764935,33.916706,33.45797,32.153095,20.269045,26.504015
34.764935,33.916706,33.45797,32.153095,20.269045,26.504015
34.764935,33.916706,33.45797,32.153095,20.269045,26.504015
34.766197,33.919388,33.459549,32.154514,20.269987,26.505276
34.766197,33.919388,33.459549,32.154514,20.269987,26.505276
34.766197,33.919388,33.459549,32.154514,20.269987,26.505276
34.769981,33.922703,33.460178,32.15609,20.269203,26.505432
34.769981,33.922703,33.460178,32.15609,20.269203,26.505432
34.769981,33.922703,33.460178,32.15609,20.269203,26.505432
34.77235,33.92696,33.461914,32.156406,20.270931,26.506376
34.77222337,33.92660318,33.46249422,32.1579502,20.27104243,26.50747011
34.77302009,33.9277234,33.46301122,32.15851253,20.27129768,26.50789656
34.77381682,33.92884362,33.46352822,32.15907487,20.27155293,26.50832301
34.77461355,33.92996384,33.46404522,32.1596372,20.27180818,26.50874945
34.77541027,33.93108406,33.46456222,32.16019953,20.27206343,26.5091759
34.776207,33.93220428,33.46507922,32.16076186,20.27231868,26.50960235
34.77700373,33.93332451,33.46559622,32.16132419,20.27257393,26.5100288
34.77780045,33.93444473,33.46611322,32.16188653,20.27282918,26.51045524
34.77859718,33.93556495,33.46663022,32.16244886,20.27308443,26.51088169
34.7793939,33.93668517,33.46714722,32.16301119,20.27333968,26.51130814
34.78019063,33.93780539,33.46766422,32.16357352,20.27359493,26.51173459
34.78098736,33.93892561,33.46818122,32.16413585,20.27385018,26.51216103
34.78178408,33.94004583,33.46869822,32.16469819,20.27410543,26.51258748
34.78258081,33.94116606,33.46921522,32.16526052,20.27436068,26.51301393
34.78337754,33.94228628,33.46973222,32.16582285,20.27461593,26.51344038
34.78417426,33.9434065,33.47024922,32.16638518,20.27487118,26.51386683
34.78497099,33.94452672,33.47076622,32.16694751,20.27512643,26.51429327
34.78576771,33.94564694,33.47128322,32.16750985,20.27538168,26.51471972
34.78656444,33.94676716,33.47180022,32.16807218,20.27563693,26.51514617
34.78736117,33.94788738,33.47231722,32.16863451,20.27589218,26.51557262
34.78815789,33.9490076,33.47283422,32.16919684,20.27614743,26.51599906
34.78895462,33.95012783,33.47335122,32.16975917,20.27640268,26.51642551
34.78975135,33.95124805,33.47386822,32.17032151,20.27665793,26.51685196
34.79054807,33.95236827,33.47438522,32.17088384,20.27691318,26.51727841
34.7913448,33.95348849,33.47490222,32.17144617,20.27716843,26.51770485
34.79214152,33.95460871,33.47541922,32.1720085,20.27742368,26.5181313
34.79293825,33.95572893,33.47593622,32.17257083,20.27767893,26.51855775
34.79373498,33.95684915,33.47645322,32.17313317,20.27793418,26.5189842
34.7945317,33.95796938,33.47697022,32.1736955,20.27818943,26.51941064
34.79532843,33.9590896,33.47748722,32.17425783,20.27844468,26.51983709
35.073765,34.238869,33.801228,32.420368,20.287428,26.578316
35.0755,34.24297,33.803909,32.421944,20.286957,26.579416
35.0755,34.24297,33.803909,32.421944,20.286957,26.579416
35.0755,34.24297,33.803909,32.421944,20.286957,26.579416
35.076286,34.244232,33.805328,32.42289,20.287743,26.580204
35.076286,34.244232,33.805328,32.42289,20.287743,26.580204
35.076286,34.244232,33.805328,32.42289,20.287743,26.580204
35.078972,34.246601,33.807697,32.425728,20.287743,26.580519
35.078972,34.246601,33.807697,32.425728,20.287743,26.580519
35.078972,34.246601,33.807697,32.425728,20.287743,26.580519
35.080235,34.250229,33.80817,32.426991,20.286171,26.580519
35.080235,34.250229,33.80817,32.426991,20.286171,26.580519
35.080235,34.250229,33.80817,32.426991,20.286171,26.580519
35.082127,34.252121,33.811165,32.427307,20.287743,26.582409
35.082127,34.252121,33.811165,32.427307,20.287743,26.582409
35.082127,34.252121,33.811165,32.427307,20.287743,26.582409
35.082127,34.252121,33.811165,32.427307,20.287743,26.582409
35.083233,34.253857,33.812428,32.429199,20.287743,26.581936
35.083233,34.253857,33.812428,32.429199,20.287743,26.581936
35.083233,34.253857,33.812428,32.429199,20.287743,26.581936
35.083233,34.25938,33.811798,32.429672,20.287899,26.581936
35.083233,34.25938,33.811798,32.429672,20.287899,26.581936
35.083233,34.25938,33.811798,32.429672,20.287899,26.581936
35.086388,34.262379,33.814796,32.429512,20.288685,26.583195
35.086388,34.262379,33.814796,32.429512,20.288685,26.583195
35.086388,34.262379,33.814796,32.429512,20.288685,26.583195
35.088913,34.264114,33.816689,32.431877,20.288057,26.582565
35.088913,34.264114,33.816689,32.431877,20.288057,26.582565
35.088913,34.264114,33.816689,32.431877,20.288057,26.582565
35.090019,34.267426,33.817791,32.430775,20.289471,26.582724
35.097908,34.279575,33.823154,32.435978,20.29167,26.579575
35.097908,34.279575,33.823154,32.435978,20.29167,26.579575
35.097908,34.279575,33.823154,32.435978,20.29167,26.579575
35.102329,34.282257,33.823627,32.436611,20.291042,26.580677
35.102329,34.282257,33.823627,32.436611,20.291042,26.580677
35.102329,34.282257,33.823627,32.436611,20.291042,26.580677
35.102329,34.282257,33.823627,32.436611,20.291042,26.580677
35.103748,34.286045,33.824417,32.436768,20.291828,26.580204
35.103748,34.286045,33.824417,32.436768,20.291828,26.580204
35.103748,34.286045,33.824417,32.436768,20.291828,26.580204
35.106903,34.287937,33.82489,32.438503,20.293556,26.579575
35.106903,34.287937,33.82489,32.438503,20.293556,26.579575
35.106903,34.287937,33.82489,32.438503,20.293556,26.579575
35.109272,34.291882,33.826153,32.43866,20.293242,26.579889
35.109272,34.291882,33.826153,32.43866,20.293242,26.579889
35.109272,34.291882,33.826153,32.43866,20.293242,26.579889
35.110535,34.295509,33.827099,32.438503,20.294498,26.579416
35.110535,34.295509,33.827099,32.438503,20.294498,26.579416
35.110535,34.295509,33.827099,32.438503,20.294498,26.579416
35.114006,34.296932,33.827572,32.440395,20.294027,26.581936
35.114006,34.296932,33.827572,32.440395,20.294027,26.581936
35.114006,34.296932,33.827572,32.440395,20.294027,26.581936
35.114006,34.296932,33.827572,32.440395,20.294027,26.581936
35.117004,34.301033,33.830254,32.441341,20.293556,26.581936
35.117004,34.301033,33.830254,32.441341,20.293556,26.581936
35.117004,34.301033,33.830254,32.441341,20.293556,26.581936
35.120003,34.303558,33.831043,32.441971,20.29497,26.58288
35.120003,34.303558,33.831043,32.441971,20.29497,26.58288
35.120003,34.303558,33.831043,32.441971,20.29497,26.58288
35.122684,34.308289,33.834671,32.443707,20.295128,26.580992
35.312702,34.49905,34.059483,32.617012,20.319637,26.666155
35.312702,34.49905,34.059483,32.617012,20.319637,26.666155
35.313965,34.502678,34.059639,32.619064,20.32011,26.666941
35.313965,34.502678,34.059639,32.619064,20.32011,26.666941
35.313965,34.502678,34.059639,32.619064,20.32011,26.666941
35.316334,34.503784,34.061848,32.619694,20.320423,26.668516
35.316334,34.503784,34.061848,32.619694,20.320423,26.668516
35.316334,34.503784,34.061848,32.619694,20.320423,26.668516
35.316334,34.503784,34.061848,32.619694,20.320423,26.668516
35.315071,34.50473,34.062008,32.621902,20.320738,26.669775
35.315071,34.50473,34.062008,32.621902,20.320738,26.669775
35.315071,34.50473,34.062008,32.621902,20.320738,26.669775
35.316807,34.509621,34.061062,32.622375,20.320896,26.670404
35.316807,34.509621,34.061062,32.622375,20.320896,26.670404
35.316807,34.509621,34.061062,32.622375,20.320896,26.670404
35.318226,34.508675,34.0639,32.62458,20.321838,26.671663
35.318226,34.508675,34.0639,32.62458,20.321838,26.671663
35.318226,34.508675,34.0639,32.62458,20.321838,26.671663
35.319016,34.511356,34.064056,32.625687,20.322781,26.672609
35.319016,34.511356,34.064056,32.625687,20.322781,26.672609
35.319016,34.511356,34.064056,32.625687,20.322781,26.672609
35.320122,34.513725,34.066109,32.627262,20.32168,26.672924
35.320122,34.513725,34.066109,32.627262,20.32168,26.672924
35.320122,34.513725,34.066109,32.627262,20.32168,26.672924
35.320122,34.513725,34.066109,32.627262,20.32168,26.672924
35.322647,34.51609,34.067528,32.627895,20.323095,26.673553
35.322647,34.51609,34.067528,32.627895,20.323095,26.673553
35.322647,34.51609,34.067528,32.627895,20.323095,26.673553
35.32391,34.517986,34.069263,32.63089,20.322781,26.674183
